SN		Schema 2.9																																																																								
SV		2.9																																																																								
C			1																																																																							
T		TOKEN		CP2L2W																																																																						
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	marketValue	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:ACTUAL UNIT DIMENSIONS	CC:MEDIA TYPE	CC:GUARANTEED	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	636			GOOGLE.COM	Display Standard			PerfTestCampaign622			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	637			GOOGLE.COM	Display Standard			PerfTestCampaign623			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	638			GOOGLE.COM	Display Standard			PerfTestCampaign624			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	639			GOOGLE.COM	Display Standard			PerfTestCampaign625			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	640			GOOGLE.COM	Display Standard			PerfTestCampaign626			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	641			GOOGLE.COM	Display Standard			PerfTestCampaign627			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	642			GOOGLE.COM	Display Standard			PerfTestCampaign628			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	643			GOOGLE.COM	Display Standard			PerfTestCampaign629			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	644			GOOGLE.COM	Display Standard			PerfTestCampaign630			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	645			GOOGLE.COM	Display Standard			PerfTestCampaign631			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	646			GOOGLE.COM	Display Standard			PerfTestCampaign632			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	647			GOOGLE.COM	Display Standard			PerfTestCampaign633			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	648			GOOGLE.COM	Display Standard			PerfTestCampaign634			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	649			GOOGLE.COM	Display Standard			PerfTestCampaign635			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	650			GOOGLE.COM	Display Standard			PerfTestCampaign636			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	651			GOOGLE.COM	Display Standard			PerfTestCampaign637			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	652			GOOGLE.COM	Display Standard			PerfTestCampaign638			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	653			GOOGLE.COM	Display Standard			PerfTestCampaign639			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	654			GOOGLE.COM	Display Standard			PerfTestCampaign640			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	655			GOOGLE.COM	Display Standard			PerfTestCampaign641			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	656			GOOGLE.COM	Display Standard			PerfTestCampaign642			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	657			GOOGLE.COM	Display Standard			PerfTestCampaign643			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	658			GOOGLE.COM	Display Standard			PerfTestCampaign644			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	659			GOOGLE.COM	Display Standard			PerfTestCampaign645			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	660			GOOGLE.COM	Display Standard			PerfTestCampaign646			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	661			GOOGLE.COM	Display Standard			PerfTestCampaign647			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	662			GOOGLE.COM	Display Standard			PerfTestCampaign648			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	663			GOOGLE.COM	Display Standard			PerfTestCampaign649			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	664			GOOGLE.COM	Display Standard			PerfTestCampaign650			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	665			GOOGLE.COM	Display Standard			PerfTestCampaign651			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	666			GOOGLE.COM	Display Standard			PerfTestCampaign652			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	667			GOOGLE.COM	Display Standard			PerfTestCampaign653			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	668			GOOGLE.COM	Display Standard			PerfTestCampaign654			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	669			GOOGLE.COM	Display Standard			PerfTestCampaign655			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	670			GOOGLE.COM	Display Standard			PerfTestCampaign656			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	671			GOOGLE.COM	Display Standard			PerfTestCampaign657			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	672			GOOGLE.COM	Display Standard			PerfTestCampaign658			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	673			GOOGLE.COM	Display Standard			PerfTestCampaign659			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	674			GOOGLE.COM	Display Standard			PerfTestCampaign660			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	675			GOOGLE.COM	Display Standard			PerfTestCampaign661			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	676			GOOGLE.COM	Display Standard			PerfTestCampaign662			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	677			GOOGLE.COM	Display Standard			PerfTestCampaign663			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	678			GOOGLE.COM	Display Standard			PerfTestCampaign664			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	679			GOOGLE.COM	Display Standard			PerfTestCampaign665			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	680			GOOGLE.COM	Display Standard			PerfTestCampaign666			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	681			GOOGLE.COM	Display Standard			PerfTestCampaign667			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	682			GOOGLE.COM	Display Standard			PerfTestCampaign668			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	683			GOOGLE.COM	Display Standard			PerfTestCampaign669			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	684			GOOGLE.COM	Display Standard			PerfTestCampaign670			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	685			GOOGLE.COM	Display Standard			PerfTestCampaign671			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	686			GOOGLE.COM	Display Standard			PerfTestCampaign672			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	687			GOOGLE.COM	Display Standard			PerfTestCampaign673			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	688			GOOGLE.COM	Display Standard			PerfTestCampaign674			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	689			GOOGLE.COM	Display Standard			PerfTestCampaign675			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	690			GOOGLE.COM	Display Standard			PerfTestCampaign676			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	691			GOOGLE.COM	Display Standard			PerfTestCampaign677			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	692			GOOGLE.COM	Display Standard			PerfTestCampaign678			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	693			GOOGLE.COM	Display Standard			PerfTestCampaign679			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	694			GOOGLE.COM	Display Standard			PerfTestCampaign680			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	695			GOOGLE.COM	Display Standard			PerfTestCampaign681			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	696			GOOGLE.COM	Display Standard			PerfTestCampaign682			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	697			GOOGLE.COM	Display Standard			PerfTestCampaign683			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	698			GOOGLE.COM	Display Standard			PerfTestCampaign684			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	699			GOOGLE.COM	Display Standard			PerfTestCampaign685			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	700			GOOGLE.COM	Display Standard			PerfTestCampaign686			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	701			GOOGLE.COM	Display Standard			PerfTestCampaign687			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	702			GOOGLE.COM	Display Standard			PerfTestCampaign688			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	703			GOOGLE.COM	Display Standard			PerfTestCampaign689			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	704			GOOGLE.COM	Display Standard			PerfTestCampaign690			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	705			GOOGLE.COM	Display Standard			PerfTestCampaign691			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	706			GOOGLE.COM	Display Standard			PerfTestCampaign692			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	707			GOOGLE.COM	Display Standard			PerfTestCampaign693			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	708			GOOGLE.COM	Display Standard			PerfTestCampaign694			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	709			GOOGLE.COM	Display Standard			PerfTestCampaign695			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	710			GOOGLE.COM	Display Standard			PerfTestCampaign696			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	711			GOOGLE.COM	Display Standard			PerfTestCampaign697			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	712			GOOGLE.COM	Display Standard			PerfTestCampaign698			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	713			GOOGLE.COM	Display Standard			PerfTestCampaign699			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	714			GOOGLE.COM	Display Standard			PerfTestCampaign700			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	715			GOOGLE.COM	Display Standard			PerfTestCampaign701			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	716			GOOGLE.COM	Display Standard			PerfTestCampaign702			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	717			GOOGLE.COM	Display Standard			PerfTestCampaign703			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	718			GOOGLE.COM	Display Standard			PerfTestCampaign704			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	719			GOOGLE.COM	Display Standard			PerfTestCampaign705			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	720			GOOGLE.COM	Display Standard			PerfTestCampaign706			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	721			GOOGLE.COM	Display Standard			PerfTestCampaign707			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	722			GOOGLE.COM	Display Standard			PerfTestCampaign708			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	723			GOOGLE.COM	Display Standard			PerfTestCampaign709			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	724			GOOGLE.COM	Display Standard			PerfTestCampaign710			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	725			GOOGLE.COM	Display Standard			PerfTestCampaign711			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	726			GOOGLE.COM	Display Standard			PerfTestCampaign712			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	727			GOOGLE.COM	Display Standard			PerfTestCampaign713			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	728			GOOGLE.COM	Display Standard			PerfTestCampaign714			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	729			GOOGLE.COM	Display Standard			PerfTestCampaign715			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
